order_id,date,region,category,product,quantity,unit_price,discount_pct,revenue,salesperson
ORD10283,2024-06-25,East,Furniture,Sofa,15,11433.69,15.0,145779.58,Dennis Morris
ORD10284,2024-06-24,South,Clothing,Jacket,2,1527.12,5.0,2901.52,Emily Gilbert
ORD10285,2024-09-08,West,Electronics,Tablet,10,4477.72,10.0,40299.49,Mary Adams
ORD10286,2024-08-24,West,Groceries,Oil,9,160.77,15.0,1229.91,Tracy Price
ORD10287,2024-12-16,South,Sports,Football,6,445.1,20.0,2136.49,Joseph Collins
ORD10288,2023-09-25,North,Groceries,Rice,3,112.22,0.0,336.67,Laura Rosales
ORD10289,2023-11-07,Central,Sports,Football,3,530.01,0.0,1590.04,Alexander Davis
ORD10290,2024-01-18,West,Sports,Yoga Mat,16,341.03,20.0,4365.22,Andrew Hodges
ORD10291,2024-09-17,West,Electronics,Laptop,18,11431.29,0.0,205763.31,Elaine Diaz
ORD10292,2023-02-09,East,Clothing,T-Shirt,8,452.88,20.0,2898.45,Jennifer Wade
ORD10293,2024-02-23,South,Furniture,Bed Frame,13,8888.31,5.0,109770.58,Thomas Phelps
ORD10294,2023-11-18,West,Furniture,Chair,3,2427.99,15.0,6191.37,Timothy Johnson
ORD10295,2023-12-21,East,Electronics,Laptop,3,9998.58,15.0,25496.37,William Stewart
ORD10296,2023-09-16,East,Groceries,Rice,8,90.43,20.0,578.75,Ann Hughes
ORD10297,2024-11-06,East,Electronics,Laptop,18,10189.51,0.0,183411.19,Austin Adkins
ORD10298,2023-10-06,Central,Electronics,Phone,13,7899.51,10.0,92424.25,Heather Martinez
ORD10299,2024-07-26,North,Clothing,Dress,13,860.27,5.0,10624.33,Nicholas Anderson
ORD10300,2023-01-11,Central,Groceries,Flour,14,72.65,0.0,1017.13,Heather Mack
ORD10301,2024-07-16,South,Groceries,Pulses,1,123.79,15.0,105.22,Ashley Adams
ORD10302,2024-07-03,Central,Furniture,Shelf,6,2106.76,15.0,10744.49,Julia Hill
ORD10303,2023-12-23,South,Furniture,Table,3,3720.64,15.0,9487.62,Diane Adams
ORD10304,2023-06-15,East,Sports,Yoga Mat,3,339.77,10.0,917.38,Richard Williams
ORD10305,2023-03-18,Central,Furniture,Chair,6,2447.26,20.0,11746.83,Douglas Gallagher
ORD10306,2023-01-20,East,Sports,Cricket Bat,12,812.0,20.0,7795.17,Julie Werner
ORD10307,2024-05-08,Central,Sports,Cricket Bat,13,865.92,20.0,9005.54,Laurie Padilla
ORD10308,2024-11-09,West,Groceries,Oil,6,132.86,10.0,717.42,Christine Meza
ORD10309,2024-03-26,North,Clothing,T-Shirt,9,487.19,15.0,3727.0,Samantha Watkins
ORD10310,2024-04-04,South,Furniture,Sofa,20,13453.97,15.0,228717.55,Patrick Sandoval
ORD10311,2024-07-15,East,Furniture,Chair,20,2408.95,10.0,43361.16,Jose Kelly
ORD10312,2024-03-16,East,Sports,Cycle,11,6184.75,5.0,64630.63,Kim Banks
ORD10313,2024-06-11,West,Clothing,Shoes,16,1481.29,5.0,22515.57,Sarah Rivera
ORD10314,2023-06-06,Central,Furniture,Bed Frame,19,8188.55,20.0,124465.96,Jaime Banks
ORD10315,2023-12-27,West,Electronics,Headphones,15,2177.52,0.0,32662.83,William Frazier
ORD10316,2024-11-23,West,Sports,Football,8,461.98,5.0,3511.02,David Snow
ORD10317,2024-08-28,West,Sports,Cricket Bat,19,775.22,20.0,11783.39,Ms. Madison Price
ORD10318,2023-06-06,Central,Groceries,Rice,4,106.99,10.0,385.16,Andrew Drake
ORD10319,2024-11-04,North,Electronics,Smartwatch,11,3418.01,15.0,31958.35,Veronica Macias
ORD10320,2023-04-25,Central,Electronics,Tablet,15,4810.22,15.0,61330.27,Danielle Mckinney
ORD10321,2023-06-03,North,Groceries,Oil,16,131.32,15.0,1786.0,Angela Taylor
ORD10322,2024-05-16,East,Clothing,Jacket,15,1626.84,20.0,19522.03,Dawn Wilson
ORD10323,2024-08-26,North,Sports,Cricket Bat,11,695.25,0.0,7647.77,Russell Baker
ORD10324,2023-11-17,South,Electronics,Tablet,6,5643.75,5.0,32169.4,Brian Harper
ORD10325,2024-06-21,South,Groceries,Oil,15,137.01,15.0,1746.93,Marissa Kirk
ORD10326,2023-07-19,West,Clothing,Shoes,20,1448.29,15.0,24620.98,Brian Scott
ORD10327,2023-12-19,North,Sports,Cricket Bat,7,745.87,0.0,5221.08,Bonnie Frazier
ORD10328,2024-06-22,West,Groceries,Oil,7,147.1,10.0,926.75,Samuel Oconnor
ORD10329,2024-10-12,East,Groceries,Flour,20,76.45,0.0,1529.07,Raymond Santos
ORD10330,2024-03-11,North,Sports,Cycle,20,6161.28,5.0,117064.24,Jennifer Thornton
ORD10331,2023-02-13,West,Clothing,Jacket,12,1585.99,20.0,15225.49,Mr. Robert Jackson MD
ORD10332,2024-10-23,South,Groceries,Oil,14,134.95,20.0,1511.48,Betty Gonzalez
ORD10333,2024-08-20,North,Groceries,Oil,5,135.01,15.0,573.81,Miguel Lindsey
ORD10334,2023-08-17,West,Furniture,Chair,7,2735.32,20.0,15317.78,Ricardo Johnson
ORD10335,2024-07-01,South,Sports,Dumbbells,16,899.28,20.0,11510.73,Adrian Perry
ORD10336,2023-05-19,West,Furniture,Chair,18,2340.57,15.0,35810.66,Anthony Paul
ORD10337,2023-02-18,North,Groceries,Pulses,9,128.82,10.0,1043.45,Margaret Adams
ORD10338,2024-04-10,North,Sports,Cycle,4,6423.71,5.0,24410.09,Teresa Jennings
ORD10339,2023-06-25,South,Sports,Yoga Mat,15,442.73,0.0,6640.88,Nicole Adams
ORD10340,2024-12-20,South,Clothing,Dress,20,830.83,5.0,15785.68,Jeremy Barker
ORD10341,2024-01-06,East,Clothing,Jeans,18,933.39,20.0,13440.83,Breanna Nguyen
ORD10342,2024-10-05,West,Furniture,Sofa,17,14892.26,0.0,253168.4,Randy Howard
ORD10343,2023-11-27,South,Electronics,Tablet,5,4623.59,10.0,20806.16,Rebecca Harper
ORD10344,2024-03-21,North,Sports,Dumbbells,14,961.59,0.0,13462.25,Heather Howell
ORD10345,2024-12-11,Central,Sports,Cycle,12,5917.47,15.0,60358.15,Mr. Timothy Jones
ORD10346,2024-12-13,South,Electronics,Laptop,12,11049.21,20.0,106072.45,Jerry Hall
ORD10347,2024-08-18,Central,Sports,Football,11,548.15,10.0,5426.72,Chad Cox
ORD10348,2024-08-01,North,Clothing,Dress,2,690.16,15.0,1173.28,Jason Gonzalez
ORD10349,2023-08-21,East,Clothing,Shoes,14,1182.99,5.0,15733.81,Darrell Ford
ORD10350,2024-02-02,West,Clothing,Jacket,9,1311.21,5.0,11210.88,Brittany Harris
ORD10351,2023-07-03,South,Furniture,Table,4,3400.45,15.0,11561.54,Lisa Lewis
ORD10352,2024-09-27,North,Groceries,Oil,1,127.01,10.0,114.31,Paul Waters
ORD10353,2023-08-04,East,Sports,Football,8,481.5,0.0,3851.96,Wesley Hernandez
ORD10354,2024-03-03,Central,Furniture,Sofa,5,13551.1,5.0,64367.75,Mrs. Valerie Wood
ORD10355,2023-10-21,South,Groceries,Rice,15,94.58,5.0,1347.77,Rhonda Johnson
ORD10356,2024-11-05,North,Sports,Cycle,7,5255.16,0.0,36786.14,Yvette Fleming
ORD10357,2024-06-09,North,Groceries,Sugar,11,64.15,5.0,670.39,Ana Schneider
ORD10358,2024-10-07,Central,Clothing,Dress,1,882.39,10.0,794.15,Jeffery Walls
ORD10359,2024-04-16,West,Groceries,Pulses,10,124.22,5.0,1180.07,Eddie Parks
ORD10360,2023-08-12,East,Electronics,Phone,17,7815.2,0.0,132858.48,Bryan Washington
ORD10361,2024-10-25,West,Clothing,Shoes,12,1317.07,5.0,15014.54,Amanda Miller
ORD10362,2023-10-02,West,Electronics,Laptop,1,9285.63,0.0,9285.63,Patrick Ellis
ORD10363,2024-11-21,Central,Groceries,Flour,14,83.78,0.0,1172.96,Shawn Singh
ORD10364,2024-03-07,South,Groceries,Pulses,3,112.21,20.0,269.31,Dr. Kevin Martinez Jr.
ORD10365,2023-07-02,South,Groceries,Flour,10,83.71,5.0,795.23,Adriana Peterson
ORD10366,2024-02-22,South,Electronics,Headphones,20,2064.27,10.0,37156.8,Timothy Vasquez
ORD10367,2023-12-17,Central,Electronics,Laptop,1,8990.6,10.0,8091.54,Kara Clark
ORD10368,2023-06-25,North,Furniture,Table,9,4278.45,0.0,38506.08,Raymond Anderson
ORD10369,2023-05-21,North,Furniture,Bed Frame,9,9572.21,20.0,68919.91,William Diaz DDS
ORD10370,2024-09-06,East,Sports,Dumbbells,2,998.88,20.0,1598.21,Sarah Gillespie
ORD10371,2023-02-02,North,Clothing,Jacket,8,1607.28,0.0,12858.23,John Simmons
ORD10372,2024-08-28,North,Clothing,T-Shirt,13,561.91,5.0,6939.56,Stephen Olson
ORD10373,2024-04-09,North,Groceries,Sugar,8,57.52,10.0,414.13,Jose Oneill
ORD10374,2023-02-02,West,Groceries,Flour,6,72.44,20.0,347.71,Ryan Davis
ORD10375,2024-05-01,East,Electronics,Headphones,11,1750.96,15.0,16371.43,Zachary Montoya Jr.
ORD10376,2024-10-19,West,Clothing,Jacket,20,1383.24,10.0,24898.32,Cynthia Snyder
ORD10377,2023-04-08,Central,Clothing,Dress,1,902.65,0.0,902.65,Kyle Mendoza
ORD10378,2023-06-04,South,Furniture,Chair,13,2760.65,10.0,32299.6,Manuel Carter
ORD10379,2024-07-23,East,Groceries,Oil,2,170.12,5.0,323.23,Bruce Camacho
ORD10380,2024-04-19,North,Electronics,Laptop,12,9874.39,0.0,118492.64,Phillip Jackson
ORD10381,2024-11-14,South,Groceries,Oil,3,153.11,0.0,459.32,Christina Brown
ORD10382,2024-05-11,West,Clothing,Jacket,13,1589.27,10.0,18594.42,Natalie Stout
ORD10383,2023-02-04,South,Furniture,Table,5,4334.84,20.0,17339.36,Elaine Clay
ORD10384,2024-08-12,South,Electronics,Phone,11,6802.7,20.0,59863.8,William Martin
ORD10385,2024-08-27,Central,Sports,Yoga Mat,4,349.97,10.0,1259.9,Rachel Carroll
ORD10386,2023-06-13,Central,Electronics,Phone,3,7442.37,10.0,20094.39,Stanley Cochran
ORD10387,2023-05-18,Central,Electronics,Tablet,1,5677.01,15.0,4825.46,Claire Summers
ORD10388,2023-08-27,South,Clothing,T-Shirt,5,442.33,0.0,2211.66,Alexis Mccoy
ORD10389,2024-07-27,North,Clothing,Jeans,3,1023.67,10.0,2763.92,Eric Arnold
ORD10390,2024-04-04,North,Electronics,Laptop,5,8775.06,10.0,39487.76,Darius Michael
ORD10391,2024-03-22,West,Sports,Cricket Bat,13,798.07,15.0,8818.69,Terry Gonzalez
ORD10392,2023-04-02,Central,Clothing,Jacket,9,1400.0,5.0,11970.01,Mrs. Hannah Franklin
ORD10393,2024-04-16,North,Groceries,Pulses,16,115.86,20.0,1482.98,Samuel Castaneda MD
ORD10394,2023-07-08,Central,Electronics,Tablet,14,4548.28,20.0,50940.7,Melissa Jones
ORD10395,2024-12-12,Central,Electronics,Headphones,16,2025.7,15.0,27549.48,Lisa Taylor
ORD10396,2024-07-08,North,Groceries,Flour,6,67.77,20.0,325.28,Mary Thomas
ORD10397,2024-08-04,South,Furniture,Chair,19,2873.55,5.0,51867.66,Monica Sanchez
ORD10398,2023-09-12,South,Clothing,Jacket,8,1533.04,15.0,10424.66,Brittney Williams
ORD10399,2024-10-23,East,Clothing,Jeans,12,1123.07,0.0,13476.84,Lisa Wagner
ORD10400,2023-03-16,North,Groceries,Pulses,16,120.5,5.0,1831.66,Gabriella Thompson
ORD10401,2023-04-11,Central,Electronics,Laptop,1,10078.34,0.0,10078.34,Jeffrey Whitehead
ORD10402,2023-06-19,South,Clothing,Jeans,11,867.0,5.0,9060.14,Kathleen Cowan
ORD10403,2023-06-19,North,Electronics,Smartwatch,12,3183.02,15.0,32466.83,Scott Best
ORD10404,2023-06-26,West,Furniture,Sofa,6,13905.1,15.0,70916.03,Caleb Russell
ORD10405,2024-12-13,East,Furniture,Table,8,4197.59,5.0,31901.67,Angela Cohen
ORD10406,2023-03-02,South,Furniture,Table,19,3868.95,20.0,58808.1,Julia Frazier
ORD10407,2023-10-05,East,Groceries,Flour,19,69.62,15.0,1124.32,Paul Baird
ORD10408,2024-06-27,East,Electronics,Phone,6,7284.95,0.0,43709.71,Danielle Woods
ORD10409,2023-05-09,North,Sports,Cricket Bat,8,845.3,10.0,6086.19,Crystal Hill
ORD10410,2024-07-16,West,Electronics,Laptop,14,11406.16,15.0,135733.36,Gloria Edwards
ORD10411,2023-07-21,South,Furniture,Shelf,16,2172.15,20.0,27803.54,Jared Irwin
ORD10412,2023-02-04,North,Clothing,Shoes,10,1111.97,10.0,10007.77,Scott Shaw
ORD10413,2023-07-11,Central,Furniture,Table,3,4055.44,0.0,12166.32,Bryan Murphy
ORD10414,2023-12-20,West,Groceries,Sugar,14,66.83,5.0,888.86,Eric Steele
ORD10415,2024-02-23,Central,Clothing,T-Shirt,7,570.02,15.0,3391.6,Cathy Mcdonald
ORD10416,2024-11-13,Central,Groceries,Flour,10,72.78,0.0,727.8,Brandon Stuart
ORD10417,2023-03-10,Central,Groceries,Sugar,12,50.22,0.0,602.61,Carolyn Carson
ORD10418,2023-02-03,West,Sports,Football,7,449.72,10.0,2833.26,Joseph Brown
ORD10419,2024-07-03,Central,Electronics,Tablet,16,5591.2,10.0,80513.25,Gloria Maxwell
ORD10420,2024-06-09,West,Sports,Football,12,452.08,0.0,5424.98,Thomas Franco
ORD10421,2024-04-03,East,Sports,Yoga Mat,19,346.53,0.0,6584.04,Michelle Gallagher
ORD10422,2023-10-27,Central,Groceries,Sugar,18,51.23,15.0,783.81,Robert Glass
ORD10423,2024-11-10,North,Sports,Cycle,19,6685.86,15.0,107976.68,Peter Jones
ORD10424,2023-09-06,South,Sports,Cricket Bat,4,906.69,15.0,3082.73,Diane Harris
ORD10425,2023-03-07,South,Clothing,Jeans,14,872.64,15.0,10384.38,Leah Coleman
ORD10426,2023-06-18,East,Groceries,Flour,3,76.35,15.0,194.69,Rodney Ray
ORD10427,2023-08-04,West,Furniture,Shelf,20,2051.52,15.0,34875.83,Jeremy Moore
ORD10428,2023-10-26,East,Clothing,Jeans,4,1017.79,0.0,4071.15,Michelle Nash
ORD10429,2024-07-20,West,Groceries,Flour,13,82.67,20.0,859.75,Tyler Saunders
ORD10430,2024-05-02,West,Electronics,Phone,5,7247.28,15.0,30800.93,Christopher Warren
ORD10431,2024-01-11,East,Furniture,Table,9,4475.32,0.0,40277.87,Timothy Knight
ORD10432,2023-08-25,East,Furniture,Sofa,8,11573.21,15.0,78697.85,Caleb Sherman
ORD10433,2023-10-24,West,Furniture,Bed Frame,7,8841.65,15.0,52607.83,Danny Gibbs
ORD10434,2023-01-13,South,Groceries,Flour,3,74.52,20.0,178.86,Nicole Jones
ORD10435,2023-01-27,North,Groceries,Pulses,7,132.39,5.0,880.42,Kaylee Phelps
ORD10436,2023-08-12,West,Clothing,T-Shirt,12,529.63,10.0,5720.04,Kevin Callahan
ORD10437,2023-11-20,West,Groceries,Sugar,1,54.43,15.0,46.27,Natalie Cox
ORD10438,2024-10-24,North,Clothing,Shoes,12,1167.87,10.0,12613.01,Sarah Castillo
ORD10439,2023-07-28,South,Furniture,Chair,6,2764.26,5.0,15756.28,Elizabeth Evans
ORD10440,2024-05-16,South,Clothing,Jeans,17,855.16,0.0,14537.71,Michael Schmitt
ORD10441,2023-01-23,East,Clothing,Dress,9,824.97,10.0,6682.26,Caroline Nelson
ORD10442,2024-06-22,Central,Sports,Dumbbells,9,914.55,10.0,7407.83,Briana Martin
ORD10443,2023-10-18,Central,Groceries,Sugar,1,59.2,10.0,53.28,Andrew Chan
ORD10444,2023-05-21,East,Groceries,Flour,16,68.66,10.0,988.75,Theresa Smith
ORD10445,2024-11-02,Central,Furniture,Sofa,7,11633.83,5.0,77364.96,Sarah Montes
ORD10446,2023-11-09,West,Sports,Yoga Mat,1,417.6,10.0,375.84,Brian Curtis
ORD10447,2023-12-27,South,Sports,Dumbbells,19,1061.36,20.0,16132.65,Barbara Scott
ORD10448,2024-11-27,Central,Furniture,Table,12,4007.78,5.0,45688.64,Christopher Lopez IV
ORD10449,2024-02-25,South,Clothing,Jacket,5,1607.34,20.0,6429.36,Christopher Goodwin
ORD10450,2024-04-14,East,Furniture,Chair,8,2682.08,10.0,19311.01,Richard Stein
ORD10451,2024-10-02,Central,Furniture,Sofa,15,14368.63,15.0,183200.02,Robert Norris
ORD10452,2024-02-17,East,Groceries,Pulses,7,119.02,15.0,708.15,Mr. Richard Adams MD
ORD10453,2023-03-15,South,Sports,Cricket Bat,7,761.29,20.0,4263.21,Joshua Santos
ORD10454,2024-02-11,North,Furniture,Table,11,4156.2,5.0,43432.29,Brandon Murphy
ORD10455,2023-05-16,North,Electronics,Headphones,6,2044.74,5.0,11655.04,Jeffery Meyer
ORD10456,2024-07-13,North,Clothing,Dress,13,781.99,15.0,8640.96,Terry Bauer
ORD10457,2024-04-07,North,Electronics,Smartwatch,1,3351.69,20.0,2681.35,Alicia Reyes
ORD10458,2024-04-17,Central,Electronics,Phone,10,6219.87,15.0,52868.86,Richard Landry
ORD10459,2023-02-24,Central,Furniture,Table,10,4537.02,15.0,38564.68,Amanda Garcia
ORD10460,2024-06-12,South,Groceries,Pulses,5,113.39,15.0,481.89,Kimberly Hopkins
ORD10461,2023-01-07,North,Clothing,Shoes,8,1387.53,5.0,10545.21,Richard Smith
ORD10462,2023-03-13,East,Groceries,Pulses,12,126.54,0.0,1518.44,Derek Clark
ORD10463,2023-01-02,North,Groceries,Pulses,4,124.48,0.0,497.93,Monique Smith
ORD10464,2023-07-07,North,Sports,Dumbbells,18,924.9,5.0,15815.72,Melinda Griffith
ORD10465,2023-11-23,South,Furniture,Bed Frame,17,8378.01,20.0,113940.9,Samantha Fuller
ORD10466,2023-09-16,South,Sports,Cricket Bat,10,706.48,0.0,7064.79,Lucas Garcia
ORD10467,2023-05-06,North,Groceries,Oil,12,158.09,10.0,1707.41,Jeanne Alexander
ORD10468,2024-04-22,North,Groceries,Sugar,11,54.3,0.0,597.31,Daniel Jordan
ORD10469,2024-11-03,North,Electronics,Smartwatch,5,3403.37,20.0,13613.47,Cynthia Snyder
ORD10470,2024-08-27,South,Furniture,Table,9,3956.14,0.0,35605.29,Tammy Pennington
ORD10471,2024-06-28,North,Electronics,Tablet,14,5356.74,0.0,74994.34,James Jacobs MD
ORD10472,2023-11-20,East,Electronics,Phone,11,6699.85,15.0,62643.6,Barbara Long
ORD10473,2023-06-09,West,Electronics,Tablet,4,4850.2,15.0,16490.67,Jason Smith
ORD10474,2023-11-28,South,Sports,Dumbbells,4,888.86,0.0,3555.45,Maria Smith
ORD10475,2024-10-20,West,Electronics,Headphones,19,2105.98,5.0,38012.98,Andrew Mathews
ORD10476,2023-01-14,West,Furniture,Shelf,16,2251.11,0.0,36017.8,Jo Miller
ORD10477,2024-05-25,Central,Electronics,Laptop,1,10612.64,20.0,8490.11,Vincent Figueroa
ORD10478,2024-11-04,West,Groceries,Oil,17,150.03,20.0,2040.44,Debra Benjamin DVM
ORD10479,2024-06-20,North,Clothing,Shoes,5,1431.12,20.0,5724.48,Luis Andrade
ORD10480,2024-09-25,West,Electronics,Phone,16,7774.66,0.0,124394.59,Christine Ward
ORD10481,2024-06-21,West,Furniture,Table,2,4007.31,20.0,6411.7,Howard Wise
ORD10482,2024-02-03,West,Sports,Football,15,544.1,15.0,6937.26,Mary Mullen
ORD10483,2024-02-02,Central,Sports,Yoga Mat,1,351.44,15.0,298.72,Kristie Church MD
ORD10484,2024-02-11,East,Groceries,Rice,17,100.85,15.0,1457.3,Matthew Edwards
ORD10485,2024-08-16,East,Electronics,Phone,18,7560.49,20.0,108871.12,Michelle Webb
ORD10486,2023-02-18,Central,Sports,Cricket Bat,1,760.97,10.0,684.88,Richard Howard IV
ORD10487,2023-01-04,East,Furniture,Chair,16,2229.44,15.0,30320.45,Patricia Peters
ORD10488,2023-04-23,East,Groceries,Oil,13,136.29,5.0,1683.14,Christopher Williams
ORD10489,2023-01-17,South,Electronics,Headphones,15,1973.45,20.0,23681.35,Willie Cook
ORD10490,2023-09-16,Central,Sports,Cricket Bat,18,903.34,20.0,13008.14,Hannah Lara
ORD10491,2023-03-20,East,Clothing,Dress,4,772.01,20.0,2470.44,Heather Wong
ORD10492,2023-07-10,West,Groceries,Sugar,9,57.19,10.0,463.26,Michael Davis
ORD10493,2024-07-21,South,Clothing,Jeans,18,1107.1,20.0,15942.3,Jonathan Jackson
ORD10494,2024-10-23,South,Clothing,Jeans,12,1125.23,5.0,12827.64,Kenneth Shah
ORD10495,2024-12-16,Central,Groceries,Pulses,4,128.31,20.0,410.59,Christopher Warren
ORD10496,2024-11-04,North,Groceries,Sugar,14,64.46,20.0,721.92,Robin Lopez
ORD10497,2023-01-10,East,Sports,Football,7,464.12,5.0,3086.38,Raymond Small
ORD10498,2024-12-12,West,Clothing,T-Shirt,7,536.96,0.0,3758.74,John Hensley
ORD10499,2023-11-26,East,Electronics,Smartwatch,18,2899.03,20.0,41746.05,Renee Hart
ORD10500,2024-07-01,East,Electronics,Headphones,11,2278.36,0.0,25061.96,Mark Garcia
ORD10501,2023-08-24,Central,Clothing,Dress,12,860.15,20.0,8257.43,Michele Lucas
ORD10502,2024-05-06,South,Clothing,Jeans,6,1143.89,0.0,6863.35,Christopher Clark
ORD10503,2023-07-05,South,Groceries,Rice,14,92.44,10.0,1164.74,Richard Gomez
ORD10504,2024-01-02,South,Groceries,Flour,15,83.97,5.0,1196.57,Alan Townsend
ORD10505,2024-01-12,North,Furniture,Shelf,16,2172.86,20.0,27812.58,Kiara Harris
ORD10506,2023-04-06,West,Furniture,Shelf,17,1740.04,20.0,23664.48,Carrie Obrien
ORD10507,2023-07-22,East,Groceries,Pulses,12,109.05,5.0,1243.13,Michael Gonzalez
ORD10508,2023-05-27,North,Furniture,Sofa,20,13117.94,20.0,209886.98,Paul Torres
ORD10509,2023-08-02,East,Electronics,Tablet,20,5626.79,5.0,106908.92,Mason Romero
ORD10510,2024-07-17,East,Sports,Cricket Bat,18,852.69,0.0,15348.37,Christopher Boyd
ORD10511,2024-08-11,Central,Groceries,Pulses,2,111.73,5.0,212.29,Andrea Diaz
ORD10512,2023-03-28,West,Electronics,Laptop,3,9131.43,5.0,26024.58,Frederick Alvarez
ORD10513,2024-09-01,West,Electronics,Phone,3,7517.4,5.0,21424.58,Laura Stout
ORD10514,2023-02-18,North,Furniture,Chair,2,2257.59,10.0,4063.66,Barry Baker
ORD10515,2024-05-14,East,Groceries,Oil,13,146.82,15.0,1622.31,Kevin Lee
ORD10516,2023-11-03,Central,Electronics,Headphones,18,1702.69,20.0,24518.7,Brandon Young
ORD10517,2023-06-20,North,Electronics,Laptop,10,10859.59,10.0,97736.31,Gina Hughes
ORD10518,2024-07-08,South,Furniture,Bed Frame,1,8928.77,20.0,7143.02,Anita Jackson
ORD10519,2023-05-01,Central,Sports,Cycle,10,6318.07,10.0,56862.6,Theresa Mosley
ORD10520,2023-02-18,Central,Groceries,Oil,1,152.25,15.0,129.41,Nicole Robinson
ORD10521,2024-04-05,South,Electronics,Tablet,7,4868.01,20.0,27260.84,Jesse Pruitt
ORD10522,2024-10-28,North,Clothing,Jeans,7,883.5,20.0,4947.61,Diane Obrien
ORD10523,2023-11-04,South,Groceries,Sugar,10,62.04,10.0,558.35,Brenda Tate
ORD10524,2024-06-04,East,Groceries,Sugar,5,62.03,5.0,294.65,Michael Bennett
ORD10525,2024-04-22,East,Groceries,Rice,16,97.53,20.0,1248.44,Matthew Christensen
ORD10526,2024-10-01,East,Groceries,Oil,11,169.5,5.0,1771.3,Anthony Mitchell
ORD10527,2024-12-22,East,Clothing,Jeans,9,1100.93,5.0,9412.96,Brandi Rose
ORD10528,2024-08-06,Central,Sports,Dumbbells,10,995.1,0.0,9950.95,Michael Cooper
ORD10529,2023-03-24,North,Electronics,Tablet,9,5349.25,0.0,48143.22,Jeremiah Campbell
ORD10530,2023-11-07,North,Electronics,Smartwatch,19,3069.99,20.0,46663.8,Jason Harvey
ORD10531,2024-09-25,Central,Groceries,Flour,5,75.82,5.0,360.14,Tyler Medina
ORD10532,2023-08-22,South,Furniture,Table,13,3835.68,0.0,49863.83,Shannon Willis
ORD10533,2023-09-19,South,Groceries,Oil,15,133.77,20.0,1605.21,Lucas Doyle
ORD10534,2023-01-12,South,Sports,Yoga Mat,16,366.89,10.0,5283.22,Terri Vang
ORD10535,2024-09-02,North,Electronics,Phone,13,6935.32,15.0,76635.34,Emma Wilkinson
ORD10536,2024-12-06,West,Furniture,Chair,9,2557.95,20.0,18417.24,Tony Harris
ORD10537,2023-10-17,West,Sports,Yoga Mat,17,369.26,5.0,5963.63,Michelle Shepard MD
ORD10538,2024-08-15,South,Furniture,Sofa,20,11074.88,5.0,210422.7,Marie Washington
ORD10539,2024-09-12,Central,Clothing,T-Shirt,7,446.64,5.0,2970.16,Gregory Velasquez
ORD10540,2024-07-16,South,Electronics,Phone,4,6960.19,15.0,23664.65,Victor Heath
ORD10541,2024-11-19,Central,Groceries,Oil,1,137.54,5.0,130.66,Jessica Williams
ORD10542,2023-11-09,South,Clothing,Jeans,19,893.17,5.0,16121.64,Colleen Tucker
ORD10543,2023-10-15,Central,Groceries,Sugar,10,66.92,5.0,635.71,Donna Cooper
ORD10544,2023-03-27,South,Sports,Dumbbells,14,1029.22,20.0,11527.28,Danny Pena
ORD10545,2023-05-19,North,Groceries,Pulses,11,134.08,20.0,1179.89,Brandy Tucker
ORD10546,2023-07-28,Central,Clothing,Shoes,4,1110.6,20.0,3553.93,Glenda Russell
ORD10547,2023-10-20,North,Sports,Football,6,495.39,20.0,2377.86,Jennifer Johnson
ORD10548,2023-02-18,North,Groceries,Pulses,16,124.69,20.0,1596.04,Peter Nguyen
ORD10549,2024-07-08,West,Sports,Cycle,2,6354.7,15.0,10802.99,Leah Stanton
ORD10550,2023-10-25,South,Sports,Yoga Mat,14,355.18,15.0,4226.59,Edward Jones
ORD10551,2024-10-19,Central,Electronics,Tablet,9,4532.62,0.0,40793.62,Ryan Scott
ORD10552,2024-01-14,East,Electronics,Smartwatch,7,3167.93,10.0,19957.98,Vanessa Wilson
ORD10553,2024-07-19,East,Electronics,Phone,9,7744.35,15.0,59244.24,Sarah Morton
ORD10554,2024-11-16,South,Groceries,Flour,7,76.94,20.0,430.88,Patricia Robertson
ORD10555,2024-09-12,West,Furniture,Shelf,9,2291.96,20.0,16502.1,David Arroyo
ORD10556,2023-12-04,South,Clothing,T-Shirt,15,541.38,5.0,7714.69,Darrell Lucas
ORD10557,2023-06-26,North,Groceries,Sugar,6,57.04,0.0,342.22,Justin Clark
ORD10558,2024-10-12,North,Clothing,Shoes,3,1129.12,5.0,3218.0,Megan Ramsey
ORD10559,2024-12-10,Central,Groceries,Rice,13,102.38,20.0,1064.8,Erica Castaneda
ORD10560,2024-11-10,South,Electronics,Phone,15,5971.64,20.0,71659.66,Melinda Nunez MD
